81a24ce8-c11c-4fc4-9371-66aa3482e75a,0ba1aaf2-c7d4-47bf-b8fb-123b56e5e2ae,KABUPATEN KEPULAUAN ANAMBAS,3,106,false  
8730fe55-f979-48da-92a0-cd0f7a6018e7,0ba1aaf2-c7d4-47bf-b8fb-123b56e5e2ae,KOTA BATAM,1.05211,104.02851,false  
a0b88f91-d2c9-48b5-8ee6-78408f835e0d,0ba1aaf2-c7d4-47bf-b8fb-123b56e5e2ae,KOTA TANJUNG PINANG,0.91683,104.44329,false  
6d5e3a35-f3a7-4182-9a16-59df3a01cb73,5a4af7ea-cded-46bb-b94a-e1986616a802,KABUPATEN KEPULAUAN SERIBU,-5.5985,106.55271,false  
4475f620-d304-4e99-a19c-2e061d927c16,5a4af7ea-cded-46bb-b94a-e1986616a802,KOTA JAKARTA SELATAN,-6.266,106.8135,false  
0142b96f-16d7-4783-8197-90a7c9a69c90,5a4af7ea-cded-46bb-b94a-e1986616a802,KOTA JAKARTA TIMUR,-6.2521,106.884,false  
d0f23e16-e4d1-4ff4-b2ec-f031d2218a92,5a4af7ea-cded-46bb-b94a-e1986616a802,KOTA JAKARTA PUSAT,-6.1777,106.8403,false  
338b7188-a24a-4343-9a7b-abd70b39b299,5a4af7ea-cded-46bb-b94a-e1986616a802,KOTA JAKARTA BARAT,-6.1676,106.7673,false  
020e8a93-e1b6-48cb-a670-7428c0cc5aa1,5a4af7ea-cded-46bb-b94a-e1986616a802,KOTA JAKARTA UTARA,-6.1339,106.8823,false  
b9eabe83-e548-42fb-a7ae-bca5115908b8,bed4e315-5fd0-4e47-940d-feee26f61f02,KABUPATEN BOGOR,-6.58333,106.71667,false  
3cd130db-79ce-4213-bf5a-8c6feacb02af,bed4e315-5fd0-4e47-940d-feee26f61f02,KABUPATEN SUKABUMI,-7.06667,106.7,false  
692b171a-8f3a-4a46-8ee7-f07e09ee938d,bed4e315-5fd0-4e47-940d-feee26f61f02,KABUPATEN CIANJUR,-6.7725,107.08306,false  
574bf9b3-6284-4932-97d0-182bc24ab507,bed4e315-5fd0-4e47-940d-feee26f61f02,KABUPATEN BANDUNG,-7.1,107.6,false  
9dd4af5f-a123-4021-92fe-e4042480e24c,bed4e315-5fd0-4e47-940d-feee26f61f02,KABUPATEN GARUT,-7.38333,107.76667,false  
76ed9d0d-83d0-483f-9499-37cd5f4d1ce1,bed4e315-5fd0-4e47-940d-feee26f61f02,KABUPATEN TASIKMALAYA,-7.5,108.13333,false  
